date,store_id,sales,promo,day_of_week,month,quarter,is_weekend,is_holiday,lag_1,lag_7,rolling_mean_7,rolling_std_7,growth_rate,temp,rain_prob
2023-01-17,3,341.7,1,1,1,1,0,0,213.2,224.5,233.12857142857143,60.39345202601887,-0.06280855732309387,27.8183148246803,0.0
2023-01-18,1,212.2,0,2,1,1,0,0,297.9,258.7,208.67142857142858,90.7123239382925,-0.3789874158618671,29.749279121818237,0.0
2023-01-18,2,214.3,0,2,1,1,0,0,364.6,256.5,238.90000000000003,74.17140059798429,0.009896324222431696,29.749279121818237,0.0
2023-01-18,3,227.1,0,2,1,1,0,0,341.7,259.7,228.47142857142856,59.24904258820595,0.05972935137657487,29.749279121818237,0.0
2023-01-19,1,178.8,0,3,1,1,0,0,212.2,157.0,211.78571428571428,89.00077581256298,-0.21268163804491402,24.33883739117558,0.0
2023-01-19,2,224.0,0,3,1,1,0,0,214.3,185.8,244.35714285714286,70.94871051548098,0.2527964205816553,24.33883739117558,0.0
2023-01-19,3,157.3,1,3,1,1,0,0,227.1,216.1,220.07142857142858,65.16785286948652,-0.29776785714285714,24.33883739117558,0.0
2023-01-20,3,147.3,0,4,1,1,0,0,157.3,141.9,220.84285714285713,64.11166969028483,-0.06357279084551815,15.66116260882442,0.0
2023-01-20,2,190.5,0,4,1,1,0,0,224.0,157.5,249.07142857142858,65.06813644905145,0.29327902240325865,15.66116260882442,0.0
2023-01-20,1,63.8,0,4,1,1,0,0,178.8,29.4,216.7,77.45213575708118,-0.6650918635170604,15.66116260882442,0.0
2023-01-21,1,177.6,1,5,1,1,1,0,63.8,254.4,205.72857142857146,76.65715261878077,1.7836990595611284,10.250720878181763,1.0
2023-01-21,2,194.9,0,5,1,1,1,0,190.5,239.3,242.72857142857143,68.2649425470525,0.09740990990990994,10.250720878181763,1.0
2023-01-21,3,183.7,0,5,1,1,1,0,147.3,216.3,216.18571428571428,65.66197348469476,-0.05746536685479742,10.250720878181763,1.0
2023-01-22,1,240.1,1,6,1,1,1,0,177.6,244.3,205.1285714285714,76.3206331709784,0.30702231899836696,12.1816851753197,1.0
2023-01-22,2,214.6,0,6,1,1,1,0,194.9,197.9,245.1142857142857,66.71130410386303,-0.10620574760516455,12.1816851753197,1.0
2023-01-22,3,219.4,0,6,1,1,1,0,183.7,243.0,212.81428571428572,64.65385857449982,0.02236719478098803,12.1816851753197,1.0
2023-01-23,1,265.0,0,0,1,1,0,0,240.1,265.5,205.05714285714285,76.25492021596283,0.20783956244302648,20.0,0.0
2023-01-23,2,259.2,0,0,1,1,0,0,214.6,312.9,237.44285714285712,60.40686652864493,-0.021886792452830206,20.0,0.0
2023-01-23,3,207.2,0,0,1,1,0,0,219.4,213.2,211.95714285714283,64.68765614197854,-0.2006172839506173,20.0,0.0
2023-01-24,3,260.9,0,1,1,1,0,0,207.2,341.7,200.41428571428574,40.28334761707488,0.2591698841698842,27.8183148246803,0.0
2023-01-24,2,226.2,0,1,1,1,0,0,259.2,364.6,217.67142857142858,22.7853545276869,-0.133001149865849,27.8183148246803,0.0
2023-01-24,1,264.5,0,1,1,1,0,0,265.0,297.9,200.28571428571428,70.28889026893293,0.16931918656056588,27.8183148246803,0.0
2023-01-25,1,212.9,0,2,1,1,0,0,264.5,212.2,200.3857142857143,70.30916082018115,-0.19508506616257082,29.749279121818237,0.0
2023-01-25,2,159.6,0,2,1,1,0,0,226.2,214.3,209.85714285714286,31.75037307617333,-0.2503522780648192,29.749279121818237,0.0
2023-01-25,3,306.2,1,2,1,1,0,0,260.9,227.1,211.71428571428572,56.746730554027735,0.918546365914787,29.749279121818237,0.0
2023-01-26,1,148.3,0,3,1,1,0,0,212.9,178.8,196.02857142857144,72.77173705694892,-0.515676028739386,24.33883739117558,0.0
2023-01-26,2,249.9,0,3,1,1,0,0,159.6,224.0,213.55714285714285,35.01451399742958,0.6850977747808495,24.33883739117558,0.0
2023-01-26,3,172.2,0,3,1,1,0,0,306.2,157.3,213.84285714285716,54.604482634757375,-0.3109243697478993,24.33883739117558,0.0
2023-01-27,1,125.7,0,4,1,1,0,0,148.3,63.8,204.8714285714286,55.81023544971282,-0.2700348432055748,15.66116260882442,0.0
2023-01-27,2,115.6,0,4,1,1,0,0,249.9,190.5,202.85714285714286,51.02064474775082,-0.08035003977724753,15.66116260882442,0.0
2023-01-27,3,193.4,0,4,1,1,0,0,172.2,147.3,220.42857142857142,47.56794138512874,0.6730103806228376,15.66116260882442,0.0
2023-01-28,3,200.5,0,5,1,1,1,0,193.4,183.7,222.82857142857142,45.79682355381259,0.0367114788004137,10.250720878181763,1.0
2023-01-28,2,287.0,1,5,1,1,1,0,115.6,194.9,216.0142857142857,59.754453908514336,0.43142144638404,10.250720878181763,1.0
2023-01-28,1,221.4,0,5,1,1,1,0,125.7,177.6,211.1285714285714,54.68713176746776,-0.22857142857142854,10.250720878181763,1.0
2023-01-29,1,283.5,1,6,1,1,1,0,221.4,240.1,217.32857142857142,60.6537911506971,0.2804878048780488,12.1816851753197,1.0
2023-01-29,2,248.5,0,6,1,1,1,0,287.0,214.6,220.85714285714286,60.98185132050512,-0.12345679012345678,12.1816851753197,1.0
2023-01-29,3,193.0,0,6,1,1,1,0,200.5,219.4,219.05714285714285,47.192014054034466,-0.2233400402414487,12.1816851753197,1.0
2023-01-30,1,275.7,1,0,1,1,0,0,283.5,265.0,218.85714285714286,62.171264990155954,0.4284974093264249,20.0,0.0
2023-01-30,2,197.6,0,0,1,1,0,0,248.5,259.2,212.05714285714288,58.93691138674919,-0.2832789263692419,20.0,0.0
2023-01-30,3,281.2,0,0,1,1,0,0,193.0,207.2,229.6285714285714,52.12384976462991,0.42307692307692313,20.0,0.0
2023-01-31,1,302.0,1,1,1,1,0,0,275.7,264.5,224.21428571428572,68.09327985862308,0.073968705547653,27.8183148246803,0.0
2023-01-31,2,252.3,0,1,1,1,0,0,197.6,226.2,215.78571428571428,60.777611792814774,-0.16456953642384098,27.8183148246803,0.0
2023-01-31,3,237.9,0,1,1,1,0,0,281.2,260.9,226.34285714285716,50.52444481446105,-0.05707491082045191,27.8183148246803,0.0
2023-02-01,3,211.1,1,2,2,1,0,0,237.9,306.2,212.75714285714284,36.23878480039751,-0.11265237494745695,29.749279121818237,0.0
2023-02-01,1,244.8,1,2,2,1,0,0,302.0,212.9,228.77142857142854,68.27707556434333,0.15963998105163446,29.749279121818237,0.0
2023-02-01,2,267.1,0,2,2,1,0,0,252.3,159.6,231.14285714285714,57.71905685135132,0.09109477124183019,29.749279121818237,0.0
2023-02-02,1,171.5,0,3,2,1,0,0,244.8,148.3,232.08571428571426,64.15869461918702,-0.35791838262822917,24.33883739117558,0.0
2023-02-02,2,273.1,1,3,2,1,0,0,267.1,249.9,234.45714285714286,59.61070533449669,0.5924198250728865,24.33883739117558,0.0
2023-02-02,3,117.9,0,3,2,1,0,0,211.1,172.2,205.0,49.68447108168371,-0.5682900036616625,24.33883739117558,0.0
2023-02-03,1,223.2,0,4,2,1,0,0,171.5,125.7,246.0142857142857,44.90922060377021,0.8931297709923662,15.66116260882442,0.0
2023-02-03,2,198.6,1,4,2,1,0,0,273.1,115.6,246.3142857142857,35.343996594019984,-0.11021505376344087,15.66116260882442,0.0
2023-02-03,3,161.7,1,4,2,1,0,0,117.9,193.4,200.47142857142856,52.29412695786892,-0.1858006042296073,15.66116260882442,0.0
2023-02-04,2,169.8,0,5,2,1,1,0,198.6,287.0,229.57142857142858,40.27413207364891,0.05009276437847876,10.250720878181763,1.0
2023-02-04,3,98.6,0,5,2,1,1,0,161.7,200.5,185.91428571428574,64.93903367958362,-0.419316843345112,10.250720878181763,1.0
2023-02-04,1,164.8,0,5,2,1,1,0,223.2,221.4,237.92857142857142,54.21142912356259,0.6713995943204871,10.250720878181763,1.0
2023-02-05,1,223.5,1,6,2,1,1,0,164.8,283.5,229.35714285714286,50.41563438533915,0.3561893203883495,12.1816851753197,1.0
2023-02-05,2,199.3,0,6,2,1,1,0,169.8,248.5,222.54285714285714,40.71096728331149,-0.10827740492170013,12.1816851753197,1.0
2023-02-05,3,248.7,1,6,2,1,1,0,98.6,193.0,193.87142857142857,69.22318287697443,0.2478675363773204,12.1816851753197,1.0
2023-02-06,1,187.0,0,0,2,1,0,0,223.5,275.7,216.68571428571428,47.91125228209022,-0.24809006835544833,20.0,0.0
2023-02-06,2,215.7,0,0,2,1,0,0,199.3,197.6,225.12857142857143,39.416947044205685,0.15347593582887686,20.0,0.0
2023-02-06,3,256.0,0,0,2,1,0,0,248.7,281.2,190.27142857142857,64.41280189231833,0.18683356513676408,20.0,0.0
2023-02-07,3,268.8,0,1,2,1,0,0,256.0,237.9,194.68571428571428,69.1084999251522,0.050000000000000044,27.8183148246803,0.0
2023-02-07,1,310.8,0,1,2,1,0,0,187.0,302.0,217.94285714285712,50.56487111104102,0.15625,27.8183148246803,0.0
2023-02-07,2,298.6,0,1,2,1,0,0,215.7,252.3,231.74285714285716,47.741835502448566,-0.03925353925353925,27.8183148246803,0.0
2023-02-08,2,218.8,0,2,2,1,0,0,298.6,267.1,224.84285714285713,45.202907618236885,-0.2672471533824514,29.749279121818237,0.0
2023-02-08,3,262.4,1,2,2,1,0,0,268.8,211.1,202.0142857142857,73.70634139546448,0.19926873857404015,29.749279121818237,0.0
2023-02-08,1,220.2,0,2,2,1,0,0,310.8,244.8,214.42857142857142,49.22427295165513,-0.16082317073170727,29.749279121818237,0.0
2023-02-09,1,140.7,0,3,2,1,0,0,220.2,171.5,210.02857142857144,54.76570442304545,-0.3610354223433243,24.33883739117558,0.0
2023-02-09,2,246.3,1,3,2,1,0,0,218.8,273.1,221.0142857142857,41.41028167703559,0.750533049040512,24.33883739117558,0.0
2023-02-09,3,150.3,0,3,2,1,0,0,262.4,117.9,206.64285714285714,68.36780083106513,-0.389768574908648,24.33883739117558,0.0
2023-02-10,1,133.2,0,4,2,1,0,0,140.7,223.2,197.17142857142858,61.329294639286196,-0.11377245508982048,15.66116260882442,0.0
2023-02-10,2,163.7,0,4,2,1,0,0,246.3,198.6,216.02857142857144,46.36340921767634,0.2289789789789789,15.66116260882442,0.0
2023-02-10,3,146.5,0,4,2,1,0,0,150.3,161.7,204.4714285714286,70.24864682648612,-0.1050702504581551,15.66116260882442,0.0
2023-02-11,3,188.0,0,5,2,1,1,0,146.5,98.6,217.2428571428571,54.052470099057636,0.2832764505119454,10.250720878181763,1.0
2023-02-11,1,159.5,0,5,2,1,1,0,133.2,164.8,196.41428571428574,61.82624654549845,-0.15159574468085102,10.250720878181763,1.0
2023-02-11,2,200.0,0,5,2,1,1,0,163.7,169.8,220.34285714285713,42.596825278528975,0.25391849529780575,10.250720878181763,1.0
2023-02-12,3,182.8,0,6,2,1,1,0,188.0,248.7,207.82857142857145,53.39534044233053,-0.08599999999999997,12.1816851753197,1.0
2023-02-12,2,196.3,0,6,2,1,1,0,200.0,199.3,219.91428571428574,42.85811586197061,0.07385120350109409,12.1816851753197,1.0
2023-02-12,1,214.9,0,6,2,1,1,0,159.5,223.5,195.18571428571428,61.28135737648734,0.09475292919001532,12.1816851753197,1.0
2023-02-13,1,314.9,1,0,2,1,0,0,214.9,187.0,213.45714285714286,75.78480184361631,0.465332712889716,20.0,0.0
2023-02-13,2,278.0,0,0,2,1,0,0,196.3,215.7,228.8142857142857,47.99761898856473,-0.11718005716100344,20.0,0.0
2023-02-13,3,251.0,0,0,2,1,0,0,182.8,256.0,207.11428571428573,52.672080794649574,-0.09712230215827333,20.0,0.0
2023-02-14,3,231.8,0,1,2,1,0,0,251.0,268.8,201.82857142857142,47.001372826961614,-0.07649402390438242,27.8183148246803,0.0
2023-02-14,1,291.6,0,1,2,1,0,0,314.9,310.8,210.71428571428572,71.92360364932198,0.25798101811906826,27.8183148246803,0.0
2023-02-14,2,339.3,1,1,2,1,0,0,278.0,298.6,234.62857142857143,59.05228514589746,0.16358024691358009,27.8183148246803,0.0
2023-02-15,2,226.2,0,2,2,1,0,0,339.3,218.8,235.6857142857143,58.787340716955626,-0.33333333333333337,29.749279121818237,0.0
2023-02-15,3,176.1,0,2,2,1,0,0,231.8,262.4,189.5,39.12347973617208,-0.2214854111405835,29.749279121818237,0.0
2023-02-15,1,160.0,0,2,2,1,0,0,291.6,220.2,202.11428571428573,74.16453394472383,-0.09142532651902324,29.749279121818237,0.0
2023-02-16,3,202.6,0,3,2,1,0,0,176.1,150.3,196.97142857142856,35.18544747883298,0.2662499999999999,24.33883739117558,0.0
2023-02-16,2,202.7,0,3,2,1,0,0,226.2,246.3,229.45714285714283,59.776719469005585,0.000493583415597243,24.33883739117558,0.0
2023-02-16,1,169.4,0,3,2,1,0,0,160.0,140.7,206.21428571428572,70.92614535725238,-0.16428219042920567,24.33883739117558,0.0
2023-02-17,1,76.7,0,4,2,1,0,0,169.4,133.2,198.14285714285714,82.83511447735305,-0.5472255017709563,15.66116260882442,0.0
2023-02-17,2,235.6,0,4,2,1,0,0,202.7,163.7,239.72857142857146,52.30480265666224,2.071707953063885,15.66116260882442,0.0
2023-02-17,3,236.9,1,4,2,1,0,0,202.6,146.5,209.8857142857143,29.742137816652644,0.00551782682512747,15.66116260882442,0.0
2023-02-18,1,207.2,1,5,2,1,1,0,76.7,159.5,204.95714285714286,81.06957623224748,-0.12536935415787254,10.250720878181763,1.0
2023-02-18,2,132.7,0,5,2,1,1,0,235.6,200.0,230.1142857142857,65.37643379106952,-0.3595559845559846,10.250720878181763,1.0
2023-02-18,3,115.1,0,5,2,1,1,0,236.9,188.0,199.47142857142856,46.643531680384655,-0.13262999246420493,10.250720878181763,1.0
2023-02-19,2,260.9,0,6,2,1,1,0,132.7,196.3,239.34285714285716,64.35922252334568,1.2667245873153776,12.1816851753197,1.0
2023-02-19,3,166.0,0,6,2,1,1,0,115.1,182.8,197.07142857142858,48.05516671096925,-0.36374089689536215,12.1816851753197,1.0
2023-02-19,1,233.2,0,6,2,1,1,0,207.2,214.9,207.57142857142858,81.73597156466083,0.4048192771084336,12.1816851753197,1.0
2023-02-20,1,221.0,0,0,2,1,0,1,233.2,314.9,194.15714285714284,67.68298301993039,-0.05231560891938247,20.0,0.0
2023-02-20,2,227.4,0,0,2,1,0,1,260.9,278.0,232.11428571428573,62.09555616336886,0.028959276018099667,20.0,0.0
2023-02-20,3,279.5,0,0,2,1,0,1,166.0,251.0,201.14285714285714,54.20014935843064,0.22911169744942828,20.0,0.0
2023-02-21,1,319.7,1,1,2,1,0,0,221.0,291.6,198.17142857142858,74.87658099133783,0.1438282647584972,27.8183148246803,0.0
2023-02-21,2,302.48,1,1,2,1,0,0,227.4,339.3,226.8542857142857,52.28771648521377,-0.05386299655927418,27.8183148246803,0.0
2023-02-21,3,214.4,0,1,2,1,0,0,279.5,231.8,198.65714285714284,52.944274388041144,-0.2911928061359429,27.8183148246803,0.0
2023-02-22,3,234.6,0,2,2,1,0,0,214.4,176.1,207.01428571428573,53.405287771013455,0.09421641791044766,29.749279121818237,0.0
2023-02-22,1,327.0,1,2,2,1,0,0,319.7,160.0,222.0285714285714,86.40468186168529,0.3938618925831203,29.749279121818237,0.0
2023-02-22,2,170.5,0,2,2,1,0,0,302.48,226.2,218.89714285714288,56.47447261500419,-0.4785932721712538,29.749279121818237,0.0
2023-02-23,2,220.2,0,3,2,1,0,0,170.5,202.7,221.39714285714285,56.02350153113891,0.29149560117302054,24.33883739117558,0.0
2023-02-23,3,205.6,0,3,2,1,0,0,234.6,202.6,207.44285714285712,53.37598889459743,-0.06630336058128972,24.33883739117558,0.0
2023-02-23,1,163.7,0,3,2,1,0,0,327.0,169.4,221.21428571428572,87.00807296972368,-0.2037937743190662,24.33883739117558,0.0
2023-02-24,1,220.5,0,4,2,1,0,0,163.7,76.7,241.75714285714284,59.97846438911383,0.34697617593158236,15.66116260882442,0.0
2023-02-24,2,107.1,0,4,2,1,0,0,220.2,235.6,203.04,69.92259911263787,-0.5142857142857142,15.66116260882442,0.0
2023-02-24,3,160.6,0,4,2,1,0,0,205.6,236.9,196.54285714285717,54.1430776474967,0.4995331465919701,15.66116260882442,0.0
2023-02-25,1,169.6,0,5,2,1,1,0,220.5,207.2,236.38571428571427,65.05765208826783,0.05603985056039851,10.250720878181763,1.0
2023-02-25,2,269.3,1,5,2,1,1,0,107.1,132.7,222.55428571428573,65.96974024938578,0.5878537735849059,10.250720878181763,1.0
2023-02-25,3,210.5,0,5,2,1,1,0,160.6,115.1,210.17142857142855,40.51858480112197,-0.21834385443743043,10.250720878181763,1.0
2023-02-26,3,195.4,0,6,2,1,1,0,210.5,166.0,214.37142857142857,36.50144811217373,-0.0717339667458432,12.1816851753197,1.0
2023-02-26,1,152.8,0,6,2,1,1,0,169.6,233.2,224.90000000000003,72.39700730463014,-0.21801432958034794,12.1816851753197,1.0
2023-02-26,2,185.6,0,6,2,1,1,0,269.3,260.9,211.79714285714286,64.80387378191875,0.2146596858638743,12.1816851753197,1.0
2023-02-27,3,297.6,0,0,2,1,0,0,195.4,279.5,216.95714285714283,42.09631247282262,0.6034482758620692,20.0,0.0
2023-02-27,2,179.2,0,0,2,1,0,0,185.6,227.4,204.91142857142856,65.42742223985583,-0.3978494623655915,20.0,0.0
2023-02-27,1,265.7,0,0,2,1,0,0,152.8,221.0,231.28571428571428,73.95037589653009,0.4827008928571428,20.0,0.0
2023-02-28,1,313.5,1,1,2,1,0,0,265.7,319.7,230.40000000000003,72.74219316646062,0.17990214527662785,27.8183148246803,0.0
2023-02-28,2,246.5,0,1,2,1,0,0,179.2,302.48,196.91428571428574,53.92400296007422,-0.21371610845295053,27.8183148246803,0.0
2023-02-28,3,222.9,0,1,2,1,0,0,297.6,214.4,218.17142857142858,42.13283415918885,-0.09574036511156181,27.8183148246803,0.0
2023-03-01,3,260.9,0,2,3,1,0,0,222.9,234.6,221.92857142857142,44.92229269474541,0.17048003589053384,29.749279121818237,0.0
2023-03-01,1,224.4,0,2,3,1,0,0,313.5,327.0,215.74285714285716,59.08916587505296,-0.13990034495975456,29.749279121818237,0.0
2023-03-01,2,177.5,0,2,3,1,0,0,246.5,170.5,197.91428571428574,53.41502374711407,-0.20900178253119428,29.749279121818237,0.0
2023-03-02,2,179.3,0,3,3,1,0,0,177.5,220.2,192.07142857142858,52.80444155200436,0.010140845070422566,24.33883739117558,0.0
2023-03-02,3,128.4,0,3,3,1,0,0,260.9,205.6,210.9,57.35509277009902,-0.2838817624093698,24.33883739117558,0.0
2023-03-02,1,160.3,0,3,3,1,0,0,224.4,163.7,215.25714285714284,59.60002396931444,0.24844236760124616,24.33883739117558,0.0
2023-03-03,2,193.3,0,4,3,1,0,0,179.3,107.1,204.3857142857143,37.52716476418241,0.2058640049906426,15.66116260882442,0.0
2023-03-03,3,213.2,1,4,3,1,0,0,128.4,160.6,218.41428571428568,52.942718371570464,0.10294878427315046,15.66116260882442,0.0
2023-03-03,1,106.3,0,4,3,1,0,0,160.3,220.5,198.94285714285715,72.21963853742405,-0.5014071294559099,15.66116260882442,0.0
2023-03-04,3,190.0,0,5,3,1,1,0,213.2,210.5,215.4857142857143,54.00970371366698,0.7873941674506115,10.250720878181763,1.0
2023-03-04,1,203.5,1,5,3,1,1,0,106.3,169.6,203.78571428571428,71.05121224796068,0.07105263157894748,10.250720878181763,1.0
2023-03-04,2,161.4,0,5,3,1,1,0,193.3,269.3,188.97142857142856,27.142937343239847,-0.20687960687960683,10.250720878181763,1.0
2023-03-05,1,179.6,0,6,3,1,1,0,203.5,152.8,207.6142857142857,68.52304791264098,0.11276332094175956,12.1816851753197,1.0
2023-03-05,2,245.8,1,6,3,1,1,0,161.4,185.6,197.57142857142858,34.45004665143012,0.368596881959911,12.1816851753197,1.0
2023-03-05,3,242.1,0,6,3,1,1,0,190.0,195.4,222.15714285714284,53.99940916784355,-0.015052888527258057,12.1816851753197,1.0
2023-03-06,1,307.0,0,0,3,1,0,0,179.6,265.7,213.5142857142857,75.75437123958432,0.26807104502271795,20.0,0.0
2023-03-06,2,213.2,0,0,3,1,0,0,245.8,179.2,202.42857142857142,33.81921122112467,-0.3055374592833877,20.0,0.0
2023-03-06,3,208.1,0,0,3,1,0,0,242.1,297.6,209.3714285714286,42.538755438843204,-0.023921200750468996,20.0,0.0
2023-03-07,2,181.7,0,1,3,1,0,0,213.2,246.5,193.17142857142858,28.13643629920187,-0.12686208553580014,27.8183148246803,0.0
2023-03-07,3,217.7,0,1,3,1,0,0,208.1,222.9,208.6285714285714,42.307907625159686,0.19812878370941123,27.8183148246803,0.0
2023-03-07,1,336.2,1,1,3,1,0,0,307.0,313.5,216.75714285714284,81.04872726006367,0.5443270555810749,27.8183148246803,0.0
2023-03-08,1,212.2,0,2,3,1,0,0,336.2,224.4,215.0142857142857,80.9881355214336,-0.3688280785246877,29.749279121818237,0.0
2023-03-08,2,245.1,0,2,3,1,0,0,181.7,177.5,202.82857142857142,33.03562290849649,0.15504241281809628,29.749279121818237,0.0
2023-03-08,3,196.6,0,2,3,1,0,0,217.7,260.9,199.44285714285715,35.49999329309125,-0.19787841697266417,29.749279121818237,0.0
2023-03-09,1,153.9,0,3,3,1,0,0,212.2,160.3,214.1,81.741380789251,-0.21719226856561547,24.33883739117558,0.0
2023-03-09,2,217.8,1,3,3,1,0,0,245.1,179.3,208.32857142857145,31.640992098105567,0.41520467836257313,24.33883739117558,0.0
2023-03-09,3,215.2,0,3,3,1,0,0,196.6,128.4,211.84285714285716,16.764929380789358,-0.011937557392103004,24.33883739117558,0.0
2023-03-10,3,181.2,0,4,3,1,0,0,215.2,213.2,207.27142857142854,20.319261328906112,-0.1579925650557621,15.66116260882442,0.0
2023-03-10,1,212.0,0,4,3,1,0,0,153.9,106.3,229.2,66.92958986875688,0.16997792494481234,15.66116260882442,0.0
2023-03-10,2,105.8,0,4,3,1,0,0,217.8,193.3,195.82857142857142,50.331259812225156,-0.5009433962264151,15.66116260882442,0.0
2023-03-11,2,170.9,0,5,3,1,1,0,105.8,161.4,197.1857142857143,49.36704125127168,0.6153119092627599,10.250720878181763,1.0
2023-03-11,3,120.2,0,5,3,1,1,0,181.2,190.0,197.29999999999998,38.86806744188175,-0.2966647162083089,10.250720878181763,1.0
2023-03-11,1,91.8,0,5,3,1,1,0,212.0,203.5,213.24285714285716,84.96398957093248,-0.23627287853577372,10.250720878181763,1.0
2023-03-12,1,169.6,0,6,3,1,1,0,91.8,179.6,211.81428571428572,85.70477288481719,0.8474945533769063,12.1816851753197,1.0
2023-03-12,2,232.7,0,6,3,1,1,0,170.9,245.8,195.3142857142857,47.42718730051459,0.3720518867924527,12.1816851753197,1.0
2023-03-12,3,163.4,0,6,3,1,1,0,120.2,242.1,186.05714285714288,34.93259495766376,-0.29780833691448205,12.1816851753197,1.0
2023-03-13,1,268.1,0,0,3,1,0,0,169.6,307.0,206.25714285714284,79.54394712238965,0.6407588739290087,20.0,0.0
2023-03-13,2,167.3,0,0,3,1,0,0,232.7,213.2,188.7571428571429,47.71435343593708,-0.37597911227154046,20.0,0.0
2023-03-13,3,239.8,0,0,3,1,0,0,163.4,208.1,190.58571428571426,39.95949735133605,0.43335325762103993,20.0,0.0
2023-03-14,3,273.0,0,1,3,1,0,0,239.8,217.7,198.4857142857143,50.333270261707575,0.13844870725604674,27.8183148246803,0.0
2023-03-14,1,252.9,1,1,3,1,0,0,268.1,336.2,194.35714285714286,60.91329513176512,-0.07362637362637359,27.8183148246803,0.0
2023-03-14,2,301.4,0,1,3,1,0,0,167.3,181.7,205.85714285714286,63.576328329099994,0.19177540529853676,27.8183148246803,0.0
